fromCountyFIPSid,toCountyFIPSid,countTaxReturns,countTaxExemptions,sumAdjustedGrossIncome1000s
08005,41067,20,45,1237
08005,06029,19,44,997
08005,08049,19,30,684
08005,12031,19,34,900
08005,12101,19,41,1449
08005,29189,19,39,823
08005,37133,19,39,638
08005,42003,19,34,741
08005,45019,19,29,999
08005,47157,19,33,448
08005,11001,18,22,760
08005,12117,18,42,2253
08005,37183,18,39,1538
08005,51107,18,47,1367
08005,53035,18,32,714
08005,55025,18,32,1123
08005,08029,17,30,393
08005,08047,17,28,1343
08005,08075,17,32,461
08005,37051,17,47,567
08005,39035,17,25,970
08005,48339,17,30,947
08005,08019,16,21,1592
08005,18097,16,28,451
08005,36081,16,33,420
08005,48329,16,37,832
08005,55079,16,31,768
08005,08063,15,25,522
08005,08107,15,23,699
08005,17197,15,38,460
08005,26081,15,26,677
08005,35049,15,34,1166
08005,36103,15,23,1344
08005,46099,15,22,661
08005,53011,15,27,321
08005,01089,14,28,1229
08005,06061,14,37,657
08005,06083,14,21,981
08005,09001,14,39,4645
08005,21111,14,20,689
08005,30111,14,27,733
08005,39113,14,27,905
08005,05007,13,28,903
08005,06053,13,17,544
08005,06097,13,20,577
08005,08051,13,20,285
08005,08097,13,22,1090
08005,12009,13,29,652
08005,12115,13,22,1093
08005,19153,13,29,669
08005,25025,13,15,363
08005,35013,13,27,366
08005,41039,13,18,361
08005,46103,13,17,697
08005,08099,12,21,364
08005,15009,12,19,512
08005,18057,12,22,885
08005,22051,12,21,459
08005,22071,12,19,406
08005,24005,12,21,611
08005,24027,12,23,651
08005,27037,12,21,602
08005,33011,12,22,513
08005,34023,12,29,1064
08005,35043,12,25,472
08005,39061,12,23,434
08005,49057,12,28,710
08005,04003,11,17,566
08005,08089,11,21,403
08005,09003,11,18,689
08005,12109,11,19,470
08005,20169,11,12,374
08005,31153,11,28,710
08005,34003,11,21,2014
08005,35045,11,19,445
08005,36067,11,24,580
08005,42101,11,14,600
08005,48135,11,37,444
08005,49011,11,27,601
08005,51013,11,17,758
08005,51810,11,28,888
08005,53067,11,28,465
08005,56001,11,12,321
08005,09009,10,16,850
08005,12015,10,17,1784
08005,12033,10,13,393
08005,12097,10,31,295
08005,12111,10,21,543
08005,17097,10,19,639
08005,19113,10,18,336
08005,29165,10,22,582
08005,31157,10,18,288
08005,34017,10,30,600
08005,35055,10,13,482
08005,47187,10,24,1009
08005,53073,10,17,573
08007,08067,46,96,1430
08007,04013,21,41,1018
08007,08041,11,14,495
08007,08059,10,19,421
08007,35045,10,18,226
08009,08099,10,30,566
08011,08101,25,53,1142
08011,08089,23,46,644
08011,08099,20,57,651
08013,08031,1158,1485,58236
08013,08123,981,2104,50411
08013,08014,838,1402,45758
08013,08001,784,1372,31156
08013,08069,615,1053,29661
08013,08059,541,824,25834
08013,08005,269,423,11579
08013,06037,203,289,13780
08013,08035,137,233,9088
08013,04013,112,203,7138
08013,06073,108,176,7590
08013,53033,105,160,6904
08013,08041,104,160,4140
08013,06075,92,122,7884
08013,06085,92,167,5573
08013,17031,78,116,3785
08013,06001,64,107,3687
08013,06059,63,105,3274
08013,41051,63,80,2673
08013,48453,60,95,4361
08013,36061,57,68,7618
08013,08037,56,76,2488
08013,25017,52,85,2954
08013,36047,51,66,2249
08013,08117,49,70,1668
08013,48113,48,82,4429
08013,48201,40,66,2324
08013,11001,37,52,2353
08013,32003,37,51,2037
08013,08107,35,49,1441
08013,06081,34,52,3547
08013,08077,34,57,1712
08013,04019,33,55,2489
08013,08067,33,48,1972
08013,27053,33,45,1776
08013,08047,32,54,1566
08013,12086,32,38,2279
08013,48085,32,58,2573
08013,25025,31,37,1958
08013,48439,29,48,2412
08013,49035,29,44,1206
08013,06083,28,47,1458
08013,35049,28,45,1723
08013,06041,26,37,976
08013,08045,24,36,1115
08013,29189,24,38,1185
08013,35001,24,33,1266
08013,13121,23,30,1566
08013,15003,23,33,1099
08013,41067,23,57,1716
08013,12099,22,33,470
08013,06111,21,58,2573
08013,51059,21,32,1692
08013,55025,21,33,1119
08013,56021,21,40,579
08013,06013,20,40,846
08013,06097,20,38,752
08013,12057,20,28,712
08013,24031,19,24,577
08013,30031,19,29,991
08013,06065,18,39,842
08013,08097,18,26,3765
08013,15009,18,35,1236
08013,37021,18,24,770
08013,02020,17,28,764
08013,04025,17,26,757
08013,06087,17,28,1225
08013,08049,17,29,1474
08013,09001,17,36,3855
08013,09009,17,30,1849
08013,20091,17,24,1218
08013,26125,17,33,789
08013,36119,17,29,2977
08013,37119,17,25,488
08013,42003,17,27,850
08013,06079,16,31,812
08013,12071,16,28,2026
08013,24003,16,34,1229
08013,36081,16,19,463
08013,08051,15,28,2383
08013,12095,15,25,1385
08013,12103,15,29,354
08013,13089,15,26,1311
08013,17097,15,31,1414
08013,27123,15,22,405
08013,37183,15,35,1036
08013,41039,15,22,289
08013,47037,15,20,773
08013,08101,14,24,402
08013,23005,14,23,907
08013,25021,14,27,1387
08013,31055,14,23,561
08013,40109,14,28,663
08013,41017,14,26,680
08013,42091,14,29,9116
08013,48029,14,24,669
08013,50007,14,22,599
08013,53053,14,27,941
08013,06061,13,25,767
08013,12011,13,20,753
08013,16001,13,22,559
08013,42101,13,16,386
08013,48141,13,33,513
08013,08039,12,23,672
08013,12031,12,25,531
08013,24510,12,21,669
08013,25009,12,18,612
08013,26161,12,23,576
08013,41005,12,22,581
08013,44007,12,18,2059
08013,51013,12,20,1133
08013,06067,11,14,469
08013,08087,11,28,364
08013,12021,11,14,823
08013,17043,11,20,520
08013,39049,11,11,359
08013,48121,11,24,852
08013,49049,11,25,366
08013,56001,11,15,465
08013,04005,10,17,878
08013,04021,10,20,514
08013,08015,10,13,240
08013,08093,10,14,923
08013,13067,10,18,326
08013,17089,10,22,-6412
08013,22071,10,12,1640
08013,31109,10,16,497
08013,53011,10,11,221
08013,53061,10,20,364
08014,08001,1489,2815,71878
08014,08059,706,1254,38587
08014,08013,642,1119,35525
08014,08031,475,655,24321
08014,08005,226,391,10217
08014,08123,170,346,11932
08014,08035,92,180,6950
08014,08069,80,131,6326
08014,08041,56,111,2958
08014,04013,43,83,4029
08014,06037,34,53,2300
08014,53033,31,56,1997
08014,06073,30,47,1298
08014,17031,23,39,1325
08014,06059,22,53,2515
08014,48201,22,46,2162
08014,08077,16,29,714
08014,32003,16,28,797
08014,48113,15,25,901
08014,35001,14,30,1040
08014,06085,13,31,1476
08014,08117,13,23,844
08014,49035,13,27,616
08014,06013,12,24,1029
08014,06081,11,14,1234
08014,08037,11,17,638
08014,48085,11,23,1172
08014,08101,10,18,524
08015,08043,47,108,1038
08015,08041,27,49,637
08015,08031,21,30,659
08015,08059,20,28,861
08015,08069,16,34,622
08015,08001,13,21,345
08015,08051,12,17,266
08015,04013,11,17,743
08015,08077,11,21,283
08015,08101,11,19,325
08015,08109,11,20,352
08015,08005,10,14,395
08019,08059,119,206,6656
08019,08031,28,39,2066
08019,08001,16,26,673
08019,08005,12,17,540
08019,08035,12,29,986
08019,08047,12,20,611
08021,08003,46,94,1274
08023,08003,16,33,320
08025,08089,13,39,211
08025,08101,10,24,211
08027,08043,20,46,673
08027,08041,15,36,669
08027,08101,13,31,296
08029,08077,132,238,8889
08029,08085,117,271,4089
08029,08045,19,38,559
08029,08031,16,24,360
08029,08041,15,26,542
08029,08001,11,19,282
08029,08059,10,16,231
08031,08005,8414,16384,438551
08031,08059,5220,9421,229055
08031,08001,3700,9259,120661
08031,08035,1348,2368,91077
08031,08013,836,1205,44938
08031,08014,425,652,21146
08031,08041,394,664,18668
08031,08069,347,481,13406
08031,06037,342,518,17261
08031,08123,278,521,13418
08031,04013,273,419,13769
08031,17031,271,385,18072
08031,53033,236,324,16207
08031,48201,221,365,14096
08031,06073,206,268,9122
08031,48113,162,257,11156
08031,08037,157,283,16861
08031,36061,152,188,8986
08031,06075,146,193,14386
08031,32003,143,229,7727
08031,08117,135,273,6346
08031,48453,126,172,37915
08031,41051,118,148,5078
08031,06059,117,183,6293
08031,08101,111,181,3429
08031,48141,97,247,2567
08031,08077,90,138,3551
08031,27053,88,140,5520
08031,11001,85,108,5221
08031,06001,84,122,4279
08031,06085,83,121,4696
08031,35001,77,144,4271
08031,12011,76,119,6156
08031,36047,72,88,2456
08031,04019,70,99,3568
08031,08045,70,128,2517
08031,12057,70,104,3106
08031,48439,66,126,2639
08031,49035,66,112,3661
08031,13121,65,94,7103
08031,25017,64,95,3603
08031,48029,61,121,3106
08031,51059,60,86,3589
08031,12086,59,72,2249
08031,08039,57,85,2204
08031,06065,54,105,3780
08031,08067,54,83,3029
08031,08107,54,78,2553
08031,48085,49,84,3804
08031,29095,48,75,1835
08031,29189,48,76,2678
08031,08093,47,62,4603
08031,12099,47,60,3610
08031,06067,45,82,2864
08031,25025,45,54,1827
08031,26125,45,83,2912
08031,31055,45,68,2055
08031,40109,45,72,2812
08031,42101,45,57,2228
08031,12103,44,62,2011
08031,42003,44,60,2457
08031,55079,43,60,2311
08031,56021,43,78,1566
08031,08019,42,67,1614
08031,39049,42,68,1710
08031,40143,42,75,3131
08031,20091,41,76,2754
08031,37119,41,67,2901
08031,37183,40,56,1575
08031,13089,37,62,1343
08031,08087,36,64,1721
08031,06013,35,55,2615
08031,06071,34,91,1255
08031,15003,34,49,1229
08031,02020,33,45,1288
08031,17043,33,57,1868
08031,39035,33,43,3001
08031,55025,33,48,1731
08031,08015,32,47,1903
08031,08049,32,46,1394
08031,19153,32,46,1038
08031,51013,32,40,2007
08031,06081,31,53,2738
08031,13067,31,50,1444
08031,18097,31,41,1229
08031,35049,31,53,2836
08031,41067,31,46,1604
08031,47037,31,44,2131
08031,20173,30,59,993
08031,48121,30,59,1495
08031,08043,29,39,825
08031,08051,29,41,1353
08031,08097,29,39,2213
08031,24031,29,50,1355
08031,25021,29,51,2318
08031,26163,29,38,1558
08031,39061,29,41,2595
08031,12095,28,41,1284
08031,32031,28,48,3058
08031,56025,28,38,3473
08031,08085,27,46,1190
08031,36081,27,30,1268
08031,12031,26,30,937
08031,16001,26,44,946
08031,12071,25,37,1971
08031,22071,25,29,986
08031,48339,25,44,2445
08031,21111,24,32,1074
08031,27123,23,40,1013
08031,34017,23,29,1086
08031,36103,23,32,751
08031,45019,23,33,1283
08031,53061,23,43,1169
08031,06041,22,28,1040
08031,06083,22,26,667
08031,08003,22,44,814
08031,08029,22,50,615
08031,12115,22,30,2290
08031,30111,22,30,1154
08031,36029,22,33,1115
08031,46103,22,37,716
08031,06097,21,34,1123
08031,09001,21,35,2248
08031,24510,21,32,1478
08031,26081,21,36,1116
08031,31109,21,39,996
08031,36059,21,26,834
08031,05119,20,38,1099
08031,09003,20,28,1191
08031,13135,20,37,987
08031,29510,20,24,821
08031,35055,20,30,1031
08031,36055,20,24,1009
08031,53053,20,33,1018
08031,56039,20,21,607
08031,06019,19,45,423
08031,06029,19,22,676
08031,17097,19,24,1052
08031,30031,19,25,624
08031,47093,19,45,521
08031,48329,19,42,778
08031,51510,19,29,861
08031,15009,18,21,613
08031,26161,18,25,742
08031,27037,18,23,1098
08031,39113,18,37,862
08031,47157,18,29,927
08031,09009,17,28,868
08031,35013,17,39,399
08031,56001,17,21,746
08031,06111,16,21,612
08031,24033,16,26,601
08031,41017,16,24,691
08031,48157,16,31,1804
08031,04005,15,27,502
08031,06053,15,30,632
08031,06095,15,33,543
08031,23005,15,20,728
08031,24005,15,25,674
08031,25009,15,20,720
08031,41047,15,23,535
08031,04021,14,21,685
08031,08047,14,18,358
08031,08065,14,24,589
08031,08089,14,27,516
08031,17089,14,20,783
08031,17197,14,26,850
08031,26049,14,26,281
08031,42091,14,28,1040
08031,55133,14,23,914
08031,12021,13,25,2680
08031,12127,13,22,422
08031,18105,13,15,551
08031,24003,13,19,571
08031,31079,13,23,369
08031,37063,13,16,344
08031,49049,13,28,688
08031,53011,13,23,621
08031,53063,13,26,829
08031,05007,12,15,471
08031,12117,12,24,644
08031,15001,12,14,251
08031,17143,12,21,966
08031,18003,12,18,410
08031,26065,12,18,445
08031,34013,12,18,472
08031,34025,12,17,2398
08031,36119,12,22,934
08031,41039,12,14,421
08031,46099,12,20,230
08031,51107,12,26,824
08031,01073,11,16,4795
08031,05143,11,14,620
08031,06061,11,19,343
08031,06087,11,13,496
08031,06107,11,27,439
08031,08075,11,20,1060
08031,12009,11,19,522
08031,12081,11,17,652
08031,19103,11,17,622
08031,20045,11,18,292
08031,25023,11,14,507
08031,27163,11,17,427
08031,29047,11,15,491
08031,31153,11,14,666
08031,38015,11,16,617
08031,38017,11,11,464
08031,39095,11,21,855
08031,48135,11,36,448
08031,49043,11,15,522
08031,51153,11,22,630
08031,51810,11,21,689
08031,53035,11,19,832
08031,53073,11,16,675
08031,06077,10,16,421
08031,08081,10,16,272
08031,08119,10,13,576
08031,12073,10,11,652
08031,19169,10,11,291
08031,25027,10,10,436
08031,34023,10,15,618
08031,36067,10,16,464
08031,41005,10,16,366
08031,42043,10,14,399
08031,44007,10,10,398
08031,45045,10,13,594
08031,47187,10,14,474
08031,48355,10,11,392
08031,48491,10,20,654
08031,56005,10,19,462
08033,08083,14,37,370
08035,08005,2490,4802,205572
08035,08031,1414,2149,80009
08035,08059,882,1736,56486
08035,08039,391,953,54746
08035,08041,330,684,14052
08035,08001,273,528,14928
08035,04013,188,449,25795
08035,08069,128,239,8087
08035,08013,103,176,7833
08035,06037,94,173,6810
08035,08123,91,172,5549
08035,06059,86,218,8122
08035,08014,76,130,4204
08035,06073,72,170,5766
08035,32003,66,129,5217
08035,53033,62,151,6647
08035,48201,60,145,9060
08035,49035,45,108,3315
08035,48439,44,103,4794
08035,48085,43,116,11064
08035,17031,42,75,3736
08035,48113,40,69,3044
08035,06065,36,68,2179
08035,48453,35,67,2451
08035,48121,34,97,4389
08035,08101,33,58,1297
08035,08117,31,50,2887
08035,08037,30,54,2775
08035,08077,30,54,1646
08035,27053,29,54,2043
08035,04019,27,48,2041
08035,06085,26,62,3104
08035,15003,26,41,2021
08035,35001,25,56,2016
08035,48029,25,61,2069
08035,12086,24,43,1179
08035,12057,23,58,3285
08035,48339,23,72,5435
08035,06111,22,49,1448
08035,12103,22,41,2122
08035,13067,22,45,1873
08035,49049,22,68,1912
08035,08093,21,42,1057
08035,12115,21,41,1885
08035,16001,21,58,2276
08035,20091,21,54,3130
08035,04021,20,41,1352
08035,12071,20,39,2706
08035,29189,20,43,2839
08035,31055,20,42,1410
08035,56021,20,27,695
08035,06001,19,40,1905
08035,06075,19,31,956
08035,12031,19,33,1297
08035,12095,19,42,1612
08035,08045,18,29,-588
08035,13121,18,44,2495
08035,17043,18,59,1851
08035,48491,18,58,2027
08035,51059,18,45,2336
08035,06071,17,47,1069
08035,08067,17,38,1057
08035,26125,17,49,2014
08035,08119,16,25,805
08035,12009,16,38,1366
08035,06013,15,39,2394
08035,49011,15,42,1371
08035,51153,15,45,1585
08035,02020,14,24,730
08035,25017,14,39,1032
08035,40109,14,32,1296
08035,48157,14,47,1629
08035,06067,13,20,1184
08035,08049,13,24,1333
08035,12011,13,23,885
08035,13135,13,39,1974
08035,01089,12,26,909
08035,12099,12,25,1326
08035,24031,12,24,927
08035,31109,12,25,395
08035,36061,12,12,394
08035,37119,12,29,943
08035,40143,12,30,2010
08035,47037,12,15,698
08035,51107,12,28,1783
08035,56025,12,33,840
08035,08107,11,22,1023
08035,11001,11,15,877
08035,12081,11,23,1268
08035,12109,11,33,2063
08035,20173,11,19,1074
08035,24003,11,25,1127
08035,31153,11,27,643
08035,35043,11,21,631
08035,35049,11,20,592
08035,42003,11,23,1048
08035,47187,11,31,1477
08035,53011,11,26,1365
08035,08019,10,20,804
08035,09001,10,17,1306
08035,12117,10,22,577
08035,21111,10,19,1299
08035,39049,10,18,1052
08035,39165,10,24,1099
08035,41005,10,25,1182
08035,41051,10,18,777
08035,53063,10,20,996
08037,08031,198,318,9889
08037,08045,187,446,8736
08037,08097,116,217,7061
08037,08059,77,109,3153
08037,08005,64,112,1175
08037,08013,49,60,1760
08037,08001,48,127,1246
08037,08077,38,63,2193
08037,04013,33,74,2362
08037,08069,33,51,1427
08037,08117,32,56,1499
08037,06073,28,48,1410
08037,06037,27,42,1220
08037,08041,26,41,1042
08037,08014,20,26,822
08037,08035,20,46,1155
08037,48141,20,63,500
08037,08123,17,32,882
08037,49035,17,28,626
08037,53033,16,17,522
08037,08065,15,32,397
08037,12099,13,23,977
08037,36047,13,14,285
08037,40109,13,46,311
08037,17031,12,15,829
08037,36061,12,17,1189
08037,06059,11,18,-671
08037,32003,11,24,1009
08037,48453,11,29,683
08037,06065,10,20,362
08037,06075,10,11,439
08037,08107,10,17,315
08039,08035,219,456,12389
08039,08005,107,217,4096
08039,08031,46,88,2319
08039,08041,46,93,2003
08039,08059,35,78,1632
08039,08001,21,42,872
08039,08073,15,32,396
08039,08069,12,18,960
08039,04013,10,22,886
08039,08123,10,14,189
08041,08031,714,1058,32462
08041,08005,626,1140,30376
08041,08035,539,1059,34954
08041,08101,409,826,14599
08041,04013,405,874,19969
08041,08119,376,731,17924
08041,08059,319,574,13532
08041,08001,278,517,10163
08041,48029,273,701,12159
08041,06037,253,474,11025
08041,08069,235,408,8863
08041,15003,229,648,8979
08041,32003,224,445,9281
08041,06073,203,421,8730
08041,48141,167,471,6228
08041,08013,164,281,7888
08041,48201,162,311,5991
08041,53053,162,455,5795
08041,48027,151,397,4975
08041,48113,143,284,5819
08041,51059,141,391,8820
08041,37051,138,337,5333
08041,08123,132,331,5214
08041,06071,129,334,4438
08041,08043,123,224,4576
08041,12057,121,272,5901
08041,35001,120,266,5911
08041,53033,105,182,5130
08041,48439,102,230,5014
08041,48453,102,173,5595
08041,06065,101,226,1277
08041,04019,98,213,4518
08041,17031,98,169,4673
08041,13215,97,278,3164
08041,06059,91,206,3848
08041,02020,86,221,3075
08041,08077,82,168,2619
08041,49035,82,163,3532
08041,06083,80,159,4030
08041,28087,76,88,1431
08041,12091,73,170,2787
08041,12086,70,127,2733
08041,06067,69,148,2594
08041,08014,69,128,2988
08041,47125,66,167,2160
08041,22115,65,204,2432
08041,40031,63,175,2090
08041,29169,62,188,1915
08041,36045,62,182,2084
08041,40109,62,136,2701
08041,53067,61,168,2476
08041,06085,60,106,4550
08041,45079,60,168,2025
08041,13179,59,171,1724
08041,56021,58,137,2421
08041,12095,57,114,1997
08041,48465,57,67,1142
08041,04003,56,134,2356
08041,51153,54,140,3543
08041,48085,52,108,3068
08041,12031,51,89,2054
08041,48451,51,108,1690
08041,53061,51,105,2874
08041,12009,49,129,2750
08041,24003,49,125,3413
08041,12103,48,102,2728
08041,20173,48,102,1680
08041,41067,48,92,1960
08041,01089,47,114,3450
08041,12011,46,93,2086
08041,20103,46,158,2453
08041,48121,46,108,2362
08041,02090,45,121,1651
08041,08039,45,112,2786
08041,31055,45,87,2180
08041,39049,45,92,1873
08041,40143,45,88,1916
08041,04021,44,74,2229
08041,48491,44,98,2135
08041,08015,43,83,1693
08041,04025,42,89,1687
08041,08117,42,71,2126
08041,12113,42,77,1463
08041,39113,42,112,3251
08041,08067,41,72,1129
08041,25017,41,82,2415
08041,27053,39,69,1796
08041,06053,38,97,1300
08041,20091,38,77,1360
08041,31153,38,112,2162
08041,40047,38,50,888
08041,41051,38,68,1468
08041,48099,38,115,1151
08041,12099,37,69,2103
08041,37119,37,68,1491
08041,48339,37,101,2676
08041,06029,36,87,1224
08041,11001,36,70,2314
08041,12033,36,63,900
08041,12071,36,84,1331
08041,12105,36,79,1387
08041,06001,35,50,2130
08041,13089,35,65,1403
08041,29095,35,65,1069
08041,37183,35,77,1675
08041,49011,35,98,1443
08041,08089,34,80,892
08041,21093,34,94,1388
08041,24033,34,81,1966
08041,27037,34,63,1691
08041,28047,34,68,1174
08041,01113,33,101,920
08041,06013,33,62,2032
08041,08037,33,59,4318
08041,16001,33,59,2327
08041,24031,33,49,2377
08041,26125,33,67,1312
08041,26163,33,72,2965
08041,47037,33,47,1294
08041,51013,33,60,3035
08041,37085,32,119,1283
08041,39035,32,50,1328
08041,48485,32,54,933
08041,49049,32,97,1814
08041,08093,31,61,1625
08041,18097,31,70,1545
08041,51149,31,108,898
08041,06075,30,42,2085
08041,06111,30,54,1217
08041,13073,30,105,1091
08041,20061,30,78,643
08041,21047,30,92,748
08041,39057,29,76,1697
08041,12117,28,52,1087
08041,12127,28,54,818
08041,13067,28,62,1181
08041,48187,28,66,1522
08041,53063,28,81,1192
08041,06095,27,59,1416
08041,08075,27,48,810
08041,08107,27,43,1282
08041,13051,27,50,759
08041,17163,27,79,1470
08041,20161,27,53,1168
08041,47157,27,56,915
08041,51107,27,62,1938
08041,53011,27,65,1308
08041,08085,26,47,1167
08041,13121,26,41,1006
08041,37093,26,66,1213
08041,48157,26,69,1575
08041,51041,26,63,1258
08041,55079,26,54,1009
08041,13135,25,46,775
08041,26081,25,39,827
08041,37125,25,73,1081
08041,53035,25,49,764
08041,12101,24,42,734
08041,12115,24,42,1692
08041,13245,24,63,902
08041,29189,24,41,1053
08041,35013,24,70,1423
08041,41005,24,49,978
08041,42003,24,43,820
08041,46103,24,48,895
08041,48303,24,56,927
08041,48355,24,48,656
08041,51810,24,44,882
08041,05119,23,51,923
08041,08003,23,48,657
08041,32031,23,41,1225
08041,36047,23,31,504
08041,36071,23,62,1377
08041,06061,22,47,1187
08041,08045,22,56,1077
